Cafeterito Tarde;septiembre 01, 2022;Número;6514;Favorito;5720
Chontico Millonario;septiembre 01, 2022;Número;1803;Favorito;6410
Chontico Noche;septiembre 01, 2022;Número;9256;Favorito;7149
Dorado Dia;septiembre 01, 2022;Número;6792;Favorito;6490
Dorado Tarde;septiembre 01, 2022;Número;2643;Favorito;7495
Paisita 1;septiembre 01, 2022;Número;3958;Favorito;7325
Paisita 2;septiembre 01, 2022;Número;0113;Favorito;0194
Pick 3 Dia;septiembre 01, 2022;Número;369;Favorito;0873
Pick 3 Noche;septiembre 01, 2022;Número;752;Favorito;6483
Pick 4 Día;septiembre 01, 2022;Número;6272;Favorito;7694
Pick 4 Noche;septiembre 01, 2022;Número;7956;Favorito;5239
Pijao;septiembre 01, 2022;Número;1671;Favorito;2803
Quindio;septiembre 01, 2022;Número;6535;Favorito;2437;Serie;081;Plan de premios;Secos
Antioquenita 1;septiembre 02, 2022;Número;3868;Favorito;1973
Antioquenita 2;septiembre 02, 2022;Número;7872;Favorito;4976
Astro Luna;septiembre 02, 2022;Número;5227;Favorito;9350;Signo;Escorpion;Signo Favorito;Leo
Astro Sol;septiembre 02, 2022;Número;5001;Favorito;6470;Signo;Geminis;Signo Favorito;Aries
Cafeterito Noche;septiembre 02, 2022;Número;6142;Favorito;6140
Cafeterito Tarde;septiembre 02, 2022;Número;9410;Favorito;8572
Chontico Millonario;septiembre 02, 2022;Número;1505;Favorito;6410
Chontico Noche;septiembre 02, 2022;Número;4335;Favorito;7149
Dorado Dia;septiembre 02, 2022;Número;9567;Favorito;6490
Dorado Tarde;septiembre 02, 2022;Número;9072;Favorito;7495
Medellin;septiembre 02, 2022;Número;0627;Favorito;3659;Serie;068;Plan de premios;Secos
Paisita 1;septiembre 02, 2022;Número;3617;Favorito;9325
Paisita 2;septiembre 02, 2022;Número;6766;Favorito;0194
Pick 3 Dia;septiembre 02, 2022;Número;489;Favorito;0873
Pick 3 Noche;septiembre 02, 2022;Número;518;Favorito;0643
Pick 4 Día;septiembre 02, 2022;Número;2930;Favorito;7694
Pick 4 Noche;septiembre 02, 2022;Número;4967;Favorito;5239
Pijao;septiembre 02, 2022;Número;6984;Favorito;2803
Risaralda;septiembre 02, 2022;Número;4828;Favorito;4219;Serie;127;Plan de premios;Secos
Santander;septiembre 02, 2022;Número;6067;Favorito;9365;Serie;173;Plan de premios;Secos
Antioquenita 1;septiembre 03, 2022;Número;0530;Favorito;1973
Antioquenita 2;septiembre 03, 2022;Número;3218;Favorito;4976
Astro Luna;septiembre 03, 2022;Número;1913;Favorito;1950;Signo;Sagitario;Signo Favorito;Leo
Astro Sol;septiembre 03, 2022;Número;7958;Favorito;6470;Signo;Virgo;Signo Favorito;Aries
Boyaca;septiembre 03, 2022;Número;7240;Favorito;3854;Serie;112;Plan de premios;Secos
Cafeterito Noche;septiembre 03, 2022;Número;5100;Favorito;5614
Cafeterito Tarde;septiembre 03, 2022;Número;1578;Favorito;1572
Cauca;septiembre 03, 2022;Número;4296;Favorito;9384;Serie;174;Plan de premios;Secos
Chontico Millonario;septiembre 03, 2022;Número;4029;Favorito;6410
Chontico Noche;septiembre 03, 2022;Número;2212;Favorito;7149
Dorado Dia;septiembre 03, 2022;Número;3717;Favorito;6490
Dorado Noche;septiembre 03, 2022;Número;3001;Favorito;2980
Dorado Tarde;septiembre 03, 2022;Número;4683;Favorito;7495
Paisita 1;septiembre 03, 2022;Número;9271;Favorito;9325
Paisita 2;septiembre 03, 2022;Número;3952;Favorito;0194
Paisita 3;septiembre 03, 2022;Número;9765;Favorito;1248
Pick 3 Dia;septiembre 03, 2022;Número;821;Favorito;0873
Pick 3 Noche;septiembre 03, 2022;Número;966;Favorito;1043
Pick 4 Día;septiembre 03, 2022;Número;5513;Favorito;7694
Pick 4 Noche;septiembre 03, 2022;Número;8487;Favorito;5239
Pijao;septiembre 03, 2022;Número;3805;Favorito;2803
Antioquenita 1;septiembre 04, 2022;Número;8868;Favorito;1973
Antioquenita 2;septiembre 04, 2022;Número;6666;Favorito;1497
Astro Luna;septiembre 04, 2022;Número;4484;Favorito;1950;Signo;Libra;Signo Favorito;Leo
Cafeterito Noche;septiembre 04, 2022;Número;9215;Favorito;7614
Chontico Millonario;septiembre 04, 2022;Número;5915;Favorito;6410
Chontico Noche;septiembre 04, 2022;Número;7267;Favorito;0149
Dorado Noche;septiembre 04, 2022;Número;3730;Favorito;3298
Paisita 1;septiembre 04, 2022;Número;6029;Favorito;4325
Paisita 2 F;septiembre 04, 2022;Número;9825;Favorito;3087
Pick 3 Dia;septiembre 04, 2022;Número;824;Favorito;0873
Pick 3 Noche;septiembre 04, 2022;Número;772;Favorito;1043
Pick 4 Día;septiembre 04, 2022;Número;6603;Favorito;7694
Pick 4 Noche;septiembre 04, 2022;Número;7048;Favorito;5239
Pijao;septiembre 04, 2022;Número;4604;Favorito;2803
Antioquenita 1;septiembre 05, 2022;Número;1480;Favorito;1973
Antioquenita 2;septiembre 05, 2022;Número;7795;Favorito;1497
Astro Luna;septiembre 05, 2022;Número;7556;Favorito;1950;Signo;Tauro;Signo Favorito;Leo
Astro Sol;septiembre 05, 2022;Número;8410;Favorito;5647;Signo;Virgo;Signo Favorito;Aries
Cafeterito Noche;septiembre 05, 2022;Número;0331;Favorito;8764
Cafeterito Tarde;septiembre 05, 2022;Número;5656;Favorito;1572
Chontico Millonario;septiembre 05, 2022;Número;6989;Favorito;6410
Chontico Noche;septiembre 05, 2022;Número;1208;Favorito;0149
Cundinam;septiembre 05, 2022;Número;3260;Favorito;9587;Serie;157;Plan de premios;Secos
Dorado Dia;septiembre 05, 2022;Número;0341;Favorito;6490
Dorado Tarde;septiembre 05, 2022;Número;2362;Favorito;7495
Paisita 1;septiembre 05, 2022;Número;8809;Favorito;4325
Paisita 2;septiembre 05, 2022;Número;3612;Favorito;0194
Pick 3 Dia;septiembre 05, 2022;Número;543;Favorito;2087
Pick 3 Noche;septiembre 05, 2022;Número;596;Favorito;1043
Pick 4 Día;septiembre 05, 2022;Número;4223;Favorito;7694
Pick 4 Noche;septiembre 05, 2022;Número;1359;Favorito;1523
Pijao;septiembre 05, 2022;Número;5882;Favorito;7803
Tolima;septiembre 05, 2022;Número;2959;Favorito;2860;Serie;005;Plan de premios;Secos
Antioquenita 1;septiembre 06, 2022;Número;1903;Favorito;2197
Antioquenita 2;septiembre 06, 2022;Número;5425;Favorito;1497
Astro Luna;septiembre 06, 2022;Número;4819;Favorito;8150;Signo;Piscis;Signo Favorito;Leo
Astro Sol;septiembre 06, 2022;Número;6764;Favorito;9567;Signo;Piscis;Signo Favorito;Aries
Cafeterito Noche;septiembre 06, 2022;Número;2524;Favorito;9876
Cafeterito Tarde;septiembre 06, 2022;Número;2326;Favorito;1572
Chontico Millonario;septiembre 06, 2022;Número;7158;Favorito;6410
Chontico Noche;septiembre 06, 2022;Número;7994;Favorito;3019
Cruz Roja;septiembre 06, 2022;Número;2213;Favorito;6059;Serie;000;Plan de premios;Secos
Dorado Dia;septiembre 06, 2022;Número;6701;Favorito;6490
Dorado Tarde;septiembre 06, 2022;Número;4094;Favorito;8795
Huila;septiembre 06, 2022;Número;7031;Favorito;6925;Serie;126;Plan de premios;Secos
Paisita 1;septiembre 06, 2022;Número;7028;Favorito;4325
Paisita 2;septiembre 06, 2022;Número;3011;Favorito;5094
Pick 3 Dia;septiembre 06, 2022;Número;120;Favorito;6287
Pick 3 Noche;septiembre 06, 2022;Número;655;Favorito;1043
Pick 4 Día;septiembre 06, 2022;Número;1149;Favorito;8764
Pick 4 Noche;septiembre 06, 2022;Número;6958;Favorito;1523
Pijao;septiembre 06, 2022;Número;4860;Favorito;6783
Antioquenita 1;septiembre 07, 2022;Número;2574;Favorito;2197
Antioquenita 2;septiembre 07, 2022;Número;4619;Favorito;0147
Astro Luna;septiembre 07, 2022;Número;2781;Favorito;2850;Signo;Cancer;Signo Favorito;Leo
Astro Sol;septiembre 07, 2022;Número;5692;Favorito;9567;Signo;Libra;Signo Favorito;Aries
Cafeterito Noche;septiembre 07, 2022;Número;8575;Favorito;9876
Cafeterito Tarde;septiembre 07, 2022;Número;6210;Favorito;1572
Chontico Millonario;septiembre 07, 2022;Número;9360;Favorito;7641
Chontico Noche;septiembre 07, 2022;Número;1229;Favorito;6301
Dorado Dia;septiembre 07, 2022;Número;2873;Favorito;6490
Dorado Tarde;septiembre 07, 2022;Número;0862;Favorito;8795
Manizales;septiembre 07, 2022;Número;1463;Favorito;9281;Serie;102;Plan de premios;Secos
Meta;septiembre 07, 2022;Número;0752;Favorito;6015;Serie;035;Plan de premios;Secos
Paisita 1;septiembre 07, 2022;Número;7642;Favorito;6435
Paisita 2;septiembre 07, 2022;Número;6642;Favorito;5094
Pick 3 Dia;septiembre 07, 2022;Número;162;Favorito;5687
Pick 3 Noche;septiembre 07, 2022;Número;051;Favorito;9043
Pick 4 Día;septiembre 07, 2022;Número;8753;Favorito;8764
Pick 4 Noche;septiembre 07, 2022;Número;9702;Favorito;0153
Pijao;septiembre 07, 2022;Número;6548;Favorito;9673
Valle;septiembre 07, 2022;Número;1685;Favorito;2963;Serie;014;Plan de premios;Secos
Antioquenita 1;septiembre 08, 2022;Número;0248;Favorito;2197
Antioquenita 2;septiembre 08, 2022;Número;9862;Favorito;0147
Astro Luna;septiembre 08, 2022;Número;2649;Favorito;2850;Signo;Libra;Signo Favorito;Leo
Astro Sol;septiembre 08, 2022;Número;8339;Favorito;3567;Signo;Cancer;Signo Favorito;Aries
Bogotá;septiembre 08, 2022;Número;0890;Favorito;6345;Serie;283;Plan de premios;Secos
Cafeterito Noche;septiembre 08, 2022;Número;3291;Favorito;9876
Cafeterito Tarde;septiembre 08, 2022;Número;0340;Favorito;1572
Chontico Millonario;septiembre 08, 2022;Número;9340;Favorito;7641
Chontico Noche;septiembre 08, 2022;Número;8436;Favorito;5301
Dorado Dia;septiembre 08, 2022;Número;5415;Favorito;6490
Dorado Tarde;septiembre 08, 2022;Número;6988;Favorito;0795
Paisita 1;septiembre 08, 2022;Número;0807;Favorito;6435
Paisita 2;septiembre 08, 2022;Número;0288;Favorito;5094
Pick 3 Dia;septiembre 08, 2022;Número;955;Favorito;9687
Pick 3 Noche;septiembre 08, 2022;Número;747;Favorito;9043
Pick 4 Día;septiembre 08, 2022;Número;3455;Favorito;8764
Pick 4 Noche;septiembre 08, 2022;Número;1148;Favorito;0153
Pijao;septiembre 08, 2022;Número;8809;Favorito;1673
Quindio;septiembre 08, 2022;Número;9100;Favorito;2437;Serie;082;Plan de premios;Secos
Antioquenita 1;septiembre 09, 2022;Número;4527;Favorito;6219
Antioquenita 2;septiembre 09, 2022;Número;8878;Favorito;0147
Astro Luna;septiembre 09, 2022;Número;2565;Favorito;7280;Signo;Escorpion;Signo Favorito;Leo
Astro Sol;septiembre 09, 2022;Número;1577;Favorito;1356;Signo;Aries;Signo Favorito;Acuario
Cafeterito Noche;septiembre 09, 2022;Número;2516;Favorito;3987
Cafeterito Tarde;septiembre 09, 2022;Número;0697;Favorito;3152
Chontico Millonario;septiembre 09, 2022;Número;1654;Favorito;2761
Chontico Noche;septiembre 09, 2022;Número;4930;Favorito;2531
Dorado Dia;septiembre 09, 2022;Número;8173;Favorito;6490
Dorado Tarde;septiembre 09, 2022;Número;5827;Favorito;1095
Medellin;septiembre 09, 2022;Número;4116;Favorito;0359;Serie;252;Plan de premios;Secos
Paisita 1;septiembre 09, 2022;Número;7646;Favorito;0435
Paisita 2;septiembre 09, 2022;Número;3596;Favorito;5094
Pick 3 Dia;septiembre 09, 2022;Número;086;Favorito;1987
Pick 3 Noche;septiembre 09, 2022;Número;312;Favorito;9043
Pick 4 Día;septiembre 09, 2022;Número;5363;Favorito;8764
Pick 4 Noche;septiembre 09, 2022;Número;1677;Favorito;0153
Pijao;septiembre 09, 2022;Número;7355;Favorito;1673
Risaralda;septiembre 09, 2022;Número;9739;Favorito;0421;Serie;194;Plan de premios;Secos
Santander;septiembre 09, 2022;Número;3857;Favorito;9365;Serie;129;Plan de premios;Secos
Antioquenita 1;septiembre 10, 2022;Número;6029;Favorito;5621
Antioquenita 2;septiembre 10, 2022;Número;8331;Favorito;3047
Astro Luna;septiembre 10, 2022;Número;0112;Favorito;3780;Signo;Sagitario;Signo Favorito;Leo
Astro Sol;septiembre 10, 2022;Número;5823;Favorito;8156;Signo;Acuario;Signo Favorito;Leo
Boyaca;septiembre 10, 2022;Número;0575;Favorito;9384;Serie;276;Plan de premios;Secos
Cafeterito Noche;septiembre 10, 2022;Número;7909;Favorito;2387
Cafeterito Tarde;septiembre 10, 2022;Número;3746;Favorito;3152
Cauca;septiembre 10, 2022;Número;8306;Favorito;9384;Serie;119;Plan de premios;Secos
Chontico Millonario;septiembre 10, 2022;Número;5856;Favorito;3271
Chontico Noche;septiembre 10, 2022;Número;7340;Favorito;2531
Dorado Dia;septiembre 10, 2022;Número;1131;Favorito;6490
Dorado Noche;septiembre 10, 2022;Número;1072;Favorito;7398
Dorado Tarde;septiembre 10, 2022;Número;4702;Favorito;1095
Paisita 1;septiembre 10, 2022;Número;3468;Favorito;0435
Paisita 2;septiembre 10, 2022;Número;6192;Favorito;5094
Paisita 3;septiembre 10, 2022;Número;2095;Favorito;1248
Pick 3 Dia;septiembre 10, 2022;Número;087;Favorito;4198
Pick 3 Noche;septiembre 10, 2022;Número;478;Favorito;9043
Pick 4 Día;septiembre 10, 2022;Número;5734;Favorito;1876
Pick 4 Noche;septiembre 10, 2022;Número;2300;Favorito;4153
Pijao;septiembre 10, 2022;Número;6132;Favorito;1673
Antioquenita 1;septiembre 11, 2022;Número;6505;Favorito;0621
Antioquenita 2;septiembre 11, 2022;Número;0919;Favorito;3047
Astro Luna;septiembre 11, 2022;Número;3679;Favorito;3780;Signo;Aries;Signo Favorito;Leo
Cafeterito Noche;septiembre 11, 2022;Número;4198;Favorito;0237
Chontico Millonario;septiembre 11, 2022;Número;5877;Favorito;5321
Chontico Noche;septiembre 11, 2022;Número;3427;Favorito;2531
Dorado Noche;septiembre 11, 2022;Número;8591;Favorito;7398
Paisita 1;septiembre 11, 2022;Número;4349;Favorito;0435
Paisita 2 F;septiembre 11, 2022;Número;9577;Favorito;4308
Pick 3 Dia;septiembre 11, 2022;Número;619;Favorito;3418
Pick 3 Noche;septiembre 11, 2022;Número;426;Favorito;9043
Pick 4 Día;septiembre 11, 2022;Número;5525;Favorito;1876
Pick 4 Noche;septiembre 11, 2022;Número;0046;Favorito;4153
Pijao;septiembre 11, 2022;Número;0515;Favorito;1673
Antioquenita 1;septiembre 12, 2022;Número;2552;Favorito;3061
Antioquenita 2;septiembre 12, 2022;Número;5822;Favorito;3047
Astro Luna;septiembre 12, 2022;Número;2068;Favorito;4370;Signo;Acuario;Signo Favorito;Leo
Astro Sol;septiembre 12, 2022;Número;4513;Favorito;8156;Signo;Leo;Signo Favorito;Sagitario
Cafeterito Noche;septiembre 12, 2022;Número;9987;Favorito;4023
Cafeterito Tarde;septiembre 12, 2022;Número;3219;Favorito;3152
Chontico Millonario;septiembre 12, 2022;Número;5010;Favorito;5321
Chontico Noche;septiembre 12, 2022;Número;9001;Favorito;8253
Cundinam;septiembre 12, 2022;Número;4593;Favorito;9587;Serie;123;Plan de premios;Secos
Dorado Dia;septiembre 12, 2022;Número;4979;Favorito;8640
Dorado Tarde;septiembre 12, 2022;Número;5229;Favorito;6105
Paisita 1;septiembre 12, 2022;Número;8669;Favorito;0435
Paisita 2;septiembre 12, 2022;Número;4794;Favorito;7509
Pick 3 Dia;septiembre 12, 2022;Número;256;Favorito;3418
Pick 3 Noche;septiembre 12, 2022;Número;127;Favorito;9043
Pick 4 Día;septiembre 12, 2022;Número;0074;Favorito;1876
Pick 4 Noche;septiembre 12, 2022;Número;2150;Favorito;4153
Pijao;septiembre 12, 2022;Número;5210;Favorito;1673
Tolima;septiembre 12, 2022;Número;5785;Favorito;2860;Serie;053;Plan de premios;Secos
Antioquenita 1;septiembre 13, 2022;Número;7988;Favorito;3061
Antioquenita 2;septiembre 13, 2022;Número;3538;Favorito;3047
Astro Luna;septiembre 13, 2022;Número;0819;Favorito;4370;Signo;Virgo;Signo Favorito;Leo
Astro Sol;septiembre 13, 2022;Número;0064;Favorito;8156;Signo;Leo;Signo Favorito;Sagitario
Cafeterito Noche;septiembre 13, 2022;Número;2431;Favorito;4023
Cafeterito Tarde;septiembre 13, 2022;Número;2445;Favorito;4312
Chontico Millonario;septiembre 13, 2022;Número;8980;Favorito;5321
Chontico Noche;septiembre 13, 2022;Número;9009;Favorito;8253
Cruz Roja;septiembre 13, 2022;Número;8907;Favorito;6059;Serie;186;Plan de premios;Secos
Dorado Dia;septiembre 13, 2022;Número;5551;Favorito;8640
Dorado Tarde;septiembre 13, 2022;Número;3986;Favorito;3105
Huila;septiembre 13, 2022;Número;2345;Favorito;8692;Serie;054;Plan de premios;Secos
Paisita 1;septiembre 13, 2022;Número;7258;Favorito;0435
Paisita 2;septiembre 13, 2022;Número;2016;Favorito;7509
Pick 3 Dia;septiembre 13, 2022;Número;038;Favorito;0341
Pick 3 Noche;septiembre 13, 2022;Número;656;Favorito;9043
Pick 4 Día;septiembre 13, 2022;Número;6145;Favorito;1876
Pick 4 Noche;septiembre 13, 2022;Número;7938;Favorito;4153
Pijao;septiembre 13, 2022;Número;2993;Favorito;4167
Antioquenita 1;septiembre 14, 2022;Número;5860;Favorito;4361
Antioquenita 2;septiembre 14, 2022;Número;9015;Favorito;3047
Astro Luna;septiembre 14, 2022;Número;4866;Favorito;4370;Signo;Cancer;Signo Favorito;Leo
Astro Sol;septiembre 14, 2022;Número;8487;Favorito;8156;Signo;Leo;Signo Favorito;Sagitario
Cafeterito Noche;septiembre 14, 2022;Número;8349;Favorito;4023
Cafeterito Tarde;septiembre 14, 2022;Número;3244;Favorito;8312
Chontico Millonario;septiembre 14, 2022;Número;0135;Favorito;9321
Chontico Noche;septiembre 14, 2022;Número;0099;Favorito;8253
Dorado Dia;septiembre 14, 2022;Número;0250;Favorito;2864
Dorado Tarde;septiembre 14, 2022;Número;3591;Favorito;4305
Manizales;septiembre 14, 2022;Número;6190;Favorito;9281;Serie;090;Plan de premios;Secos
Meta;septiembre 14, 2022;Número;1873;Favorito;6015;Serie;014;Plan de premios;Secos
Paisita 1;septiembre 14, 2022;Número;2704;Favorito;1035
Paisita 2;septiembre 14, 2022;Número;4015;Favorito;3709
Pick 3 Dia;septiembre 14, 2022;Número;861;Favorito;2034
Pick 3 Noche;septiembre 14, 2022;Número;745;Favorito;9043
Pick 4 Día;septiembre 14, 2022;Número;8832;Favorito;1876
Pick 4 Noche;septiembre 14, 2022;Número;6399;Favorito;4153
Pijao;septiembre 14, 2022;Número;2787;Favorito;8416
Valle;septiembre 14, 2022;Número;7550;Favorito;2963;Serie;182;Plan de premios;Secos
Antioquenita 1;septiembre 15, 2022;Número;2595;Favorito;4361
Antioquenita 2;septiembre 15, 2022;Número;0018;Favorito;3047
Astro Luna;septiembre 15, 2022;Número;0614;Favorito;1370;Signo;Escorpion;Signo Favorito;Leo
Astro Sol;septiembre 15, 2022;Número;0955;Favorito;0816;Signo;Leo;Signo Favorito;Sagitario
Bogotá;septiembre 15, 2022;Número;6629;Favorito;6345;Serie;117;Plan de premios;Secos
Cafeterito Noche;septiembre 15, 2022;Número;6780;Favorito;5423
Cafeterito Tarde;septiembre 15, 2022;Número;2582;Favorito;0831
Chontico Millonario;septiembre 15, 2022;Número;1890;Favorito;9321
Chontico Noche;septiembre 15, 2022;Número;7842;Favorito;4853
Dorado Dia;septiembre 15, 2022;Número;6734;Favorito;7286
Dorado Tarde;septiembre 15, 2022;Número;1783;Favorito;8405
Paisita 1;septiembre 15, 2022;Número;3725;Favorito;2103
Paisita 2;septiembre 15, 2022;Número;4003;Favorito;1709
Pick 3 Dia;septiembre 15, 2022;Número;088;Favorito;2034
Pick 3 Noche;septiembre 15, 2022;Número;072;Favorito;9043
Pick 4 Día;septiembre 15, 2022;Número;0149;Favorito;1876
Pick 4 Noche;septiembre 15, 2022;Número;3870;Favorito;4153
Pijao;septiembre 15, 2022;Número;0086;Favorito;9841
Quindio;septiembre 15, 2022;Número;2986;Favorito;2437;Serie;005;Plan de premios;Secos
Antioquenita 1;septiembre 16, 2022;Número;3714;Favorito;7361
Antioquenita 2;septiembre 16, 2022;Número;2265;Favorito;3047
Astro Luna;septiembre 16, 2022;Número;0244;Favorito;1370;Signo;Cancer;Signo Favorito;Leo
Astro Sol;septiembre 16, 2022;Número;5201;Favorito;2086;Signo;Cancer;Signo Favorito;Sagitario
Cafeterito Noche;septiembre 16, 2022;Número;8031;Favorito;5423
Cafeterito Tarde;septiembre 16, 2022;Número;6142;Favorito;0831
Chontico Millonario;septiembre 16, 2022;Número;6704;Favorito;9321
Chontico Noche;septiembre 16, 2022;Número;6197;Favorito;4853
Dorado Dia;septiembre 16, 2022;Número;6819;Favorito;7286
Dorado Tarde;septiembre 16, 2022;Número;2836;Favorito;8405
Medellin;septiembre 16, 2022;Número;6083;Favorito;1059;Serie;047;Plan de premios;Secos
Paisita 1;septiembre 16, 2022;Número;9779;Favorito;2103
Paisita 2;septiembre 16, 2022;Número;5180;Favorito;8179
Pick 3 Dia;septiembre 16, 2022;Número;739;Favorito;2034
Pick 3 Noche;septiembre 16, 2022;Número;395;Favorito;9043
Pick 4 Día;septiembre 16, 2022;Número;6852;Favorito;1876
Pick 4 Noche;septiembre 16, 2022;Número;5615;Favorito;2413
Pijao;septiembre 16, 2022;Número;9856;Favorito;9841
Risaralda;septiembre 16, 2022;Número;5587;Favorito;0421;Serie;112;Plan de premios;Secos
Santander;septiembre 16, 2022;Número;6852;Favorito;9365;Serie;248;Plan de premios;Secos
Antioquenita 1;septiembre 17, 2022;Número;5158;Favorito;7361
Antioquenita 2;septiembre 17, 2022;Número;3669;Favorito;3047
Astro Luna;septiembre 17, 2022;Número;2882;Favorito;1370;Signo;Tauro;Signo Favorito;Leo
Astro Sol;septiembre 17, 2022;Número;1378;Favorito;9206;Signo;Acuario;Signo Favorito;Sagitario
Boyaca;septiembre 17, 2022;Número;0840;Favorito;9384;Serie;298;Plan de premios;Secos
Cafeterito Noche;septiembre 17, 2022;Número;7580;Favorito;5423
Cafeterito Tarde;septiembre 17, 2022;Número;2008;Favorito;7031
Cauca;septiembre 17, 2022;Número;2200;Favorito;9384;Serie;162;Plan de premios;Secos
Chontico Millonario;septiembre 17, 2022;Número;4239;Favorito;8321
Chontico Noche;septiembre 17, 2022;Número;4247;Favorito;4853
Dorado Dia;septiembre 17, 2022;Número;5649;Favorito;7286
Dorado Noche;septiembre 17, 2022;Número;1703;Favorito;5798
Dorado Tarde;septiembre 17, 2022;Número;0832;Favorito;8405
Paisita 1;septiembre 17, 2022;Número;2689;Favorito;2103
Paisita 2;septiembre 17, 2022;Número;2643;Favorito;8179
Paisita 3;septiembre 17, 2022;Número;5631;Favorito;6248
Pick 3 Dia;septiembre 17, 2022;Número;712;Favorito;5034
Pick 3 Noche;septiembre 17, 2022;Número;631;Favorito;9043
Pick 4 Día;septiembre 17, 2022;Número;8240;Favorito;1876
Pick 4 Noche;septiembre 17, 2022;Número;0087;Favorito;2413
Pijao;septiembre 17, 2022;Número;2275;Favorito;9841
Antioquenita 1;septiembre 18, 2022;Número;1020;Favorito;7361
Antioquenita 2;septiembre 18, 2022;Número;9596;Favorito;3047
Astro Luna;septiembre 18, 2022;Número;1941;Favorito;5370;Signo;Geminis;Signo Favorito;Leo
Cafeterito Noche;septiembre 18, 2022;Número;6031;Favorito;5423
Chontico Millonario;septiembre 18, 2022;Número;3078;Favorito;6321
Chontico Noche;septiembre 18, 2022;Número;8501;Favorito;4853
Dorado Noche;septiembre 18, 2022;Número;3253;Favorito;5798
Paisita 1;septiembre 18, 2022;Número;3807;Favorito;2103
Paisita 2 F;septiembre 18, 2022;Número;3423;Favorito;6408
Pick 3 Dia;septiembre 18, 2022;Número;906;Favorito;5034
Pick 3 Noche;septiembre 18, 2022;Número;100;Favorito;8943
Pick 4 Día;septiembre 18, 2022;Número;3612;Favorito;1876
Pick 4 Noche;septiembre 18, 2022;Número;3855;Favorito;2413
Pijao;septiembre 18, 2022;Número;2116;Favorito;9841
Antioquenita 1;septiembre 19, 2022;Número;7256;Favorito;9731
Antioquenita 2;septiembre 19, 2022;Número;6192;Favorito;3047
Astro Luna;septiembre 19, 2022;Número;1760;Favorito;8537;Signo;Leo;Signo Favorito;Capricornio
Astro Sol;septiembre 19, 2022;Número;3602;Favorito;3906;Signo;Leo;Signo Favorito;Sagitario
Cafeterito Noche;septiembre 19, 2022;Número;7359;Favorito;5423
Cafeterito Tarde;septiembre 19, 2022;Número;2300;Favorito;6731
Chontico Millonario;septiembre 19, 2022;Número;7282;Favorito;7631
Chontico Noche;septiembre 19, 2022;Número;8267;Favorito;4853
Cundinam;septiembre 19, 2022;Número;2898;Favorito;2957;Serie;238;Plan de premios;Secos
Dorado Dia;septiembre 19, 2022;Número;3928;Favorito;5726
Dorado Tarde;septiembre 19, 2022;Número;1704;Favorito;7805
Paisita 1;septiembre 19, 2022;Número;1757;Favorito;2103
Paisita 2;septiembre 19, 2022;Número;6110;Favorito;8179
Pick 3 Dia;septiembre 19, 2022;Número;264;Favorito;7503
Pick 3 Noche;septiembre 19, 2022;Número;143;Favorito;7894
Pick 4 Día;septiembre 19, 2022;Número;3933;Favorito;1876
Pick 4 Noche;septiembre 19, 2022;Número;1048;Favorito;2413
Pijao;septiembre 19, 2022;Número;3977;Favorito;9841
Tolima;septiembre 19, 2022;Número;5138;Favorito;1260;Serie;117;Plan de premios;Secos
Antioquenita 1;septiembre 20, 2022;Número;7001;Favorito;2973
Antioquenita 2;septiembre 20, 2022;Número;6869;Favorito;3047
Astro Luna;septiembre 20, 2022;Número;8529;Favorito;8537;Signo;Cancer;Signo Favorito;Capricornio
Astro Sol;septiembre 20, 2022;Número;8553;Favorito;4906;Signo;Piscis;Signo Favorito;Sagitario
Cafeterito Noche;septiembre 20, 2022;Número;7288;Favorito;5423
Cafeterito Tarde;septiembre 20, 2022;Número;7217;Favorito;9631
Chontico Millonario;septiembre 20, 2022;Número;8902;Favorito;7631
Chontico Noche;septiembre 20, 2022;Número;6588;Favorito;6453
Cruz Roja;septiembre 20, 2022;Número;5538;Favorito;6059;Serie;011;Plan de premios;Secos
Dorado Dia;septiembre 20, 2022;Número;4068;Favorito;5726
Dorado Tarde;septiembre 20, 2022;Número;7453;Favorito;7805
Huila;septiembre 20, 2022;Número;3247;Favorito;8692;Serie;127;Plan de premios;Secos
Paisita 1;septiembre 20, 2022;Número;3860;Favorito;6213
Paisita 2;septiembre 20, 2022;Número;4448;Favorito;2179
Pick 3 Dia;septiembre 20, 2022;Número;021;Favorito;7503
Pick 3 Noche;septiembre 20, 2022;Número;346;Favorito;7894
Pick 4 Día;septiembre 20, 2022;Número;5455;Favorito;1876
Pick 4 Noche;septiembre 20, 2022;Número;0351;Favorito;6243
Pijao;septiembre 20, 2022;Número;9404;Favorito;2981
Antioquenita 1;septiembre 21, 2022;Número;1946;Favorito;2973
Antioquenita 2;septiembre 21, 2022;Número;9675;Favorito;3047
Astro Luna;septiembre 21, 2022;Número;3786;Favorito;8537;Signo;Acuario;Signo Favorito;Capricornio
Astro Sol;septiembre 21, 2022;Número;0544;Favorito;7906;Signo;Sagitario;Signo Favorito;Escorpion
Cafeterito Noche;septiembre 21, 2022;Número;0248;Favorito;5423
Cafeterito Tarde;septiembre 21, 2022;Número;1328;Favorito;9631
Chontico Millonario;septiembre 21, 2022;Número;8105;Favorito;7631
Chontico Noche;septiembre 21, 2022;Número;5751;Favorito;6453
Dorado Dia;septiembre 21, 2022;Número;5062;Favorito;3576
